,developer,count,year
85030,SpiralGameStudios,1,2013
85031,"Kalypso,GamingMindsStudios",2,2013
85032,"Plastic,PlasticStudios",1,2013
85033,LightBoxInteractive,1,2013
85034,"Ino-Co,1C:Ino-Co,Ino-CoPlus",1,2013
85035,"4JStudios,MojangAB",2,2013
85036,Reptile,1,2013
85037,"RockstarGames,RockstarStudios",3,2013
85038,"Cyanide,CyanideStudios",4,2013
85039,Gamepires,2,2013
85040,SkyGoblin,1,2013
85041,TheWorkshop,1,2013
85042,X1Software,1,2013
85043,BenjaminRivers,1,2013
85044,Camel101,1,2013
85045,MondoProductions,2,2013
85046,ArmatureStudio,3,2013
85047,"Koei,KoeiTecmoGames",1,2013
85048,xiigames,1,2013
85049,BlackPants,1,2013
85050,ZeboydGames,1,2013
85051,SegaStudiosAustralia,2,2013
85052,FuRyu,2,2013
85053,E-OneStudio,1,2013
85054,SideKickLTD,1,2013
85055,KoeiTecmoGames,1,2013
85056,MikeBithell,3,2013
85057,"Atari,SlightlyMadStudios,AtariSA",2,2013
85058,AmplitudeStudios,1,2013
85059,Mossmouth,1,2013
85060,RatKingEntertainment,1,2013
85061,"Sega,Xeen",1,2013
85062,Dreampainters,1,2013
85063,Nigoro,1,2013
85064,RightSquareBracketLeftSquareBracketGames,1,2013
85065,EmobiGames,1,2013
85066,Alvion,1,2013
85067,"JacobAntonucci,GoneNorthGames",1,2013
85068,TequilaWorks,2,2013
85069,MisfitsAttic,1,2013
85070,"TeotlStudios,TalawaGames",1,2013
85071,"Kalypso,NovacoreStudios",1,2013
85072,"Minority,MinorityMediaInc.",2,2013
85073,HumbleHearts,2,2013
85074,"HighMoonStudios,MercenaryTechnologies",1,2013
85075,"ValveSoftware,HiddenPathEntertainment",3,2013
85076,"24CaratGames,24CaretGames",1,2013
85077,Fishlabs,1,2013
85078,"IcebergInteractive,KukouriMobileEntertainment",1,2013
85079,"IdolMinds,InsomniacGames",1,2013
85080,SpookySquidGames,1,2013
85081,RetroAffect,1,2013
85082,OkugiStudio,1,2013
85083,EndgameStudios,1,2013
85084,SubsetGames,1,2013
85085,BlueGiantInteractive,1,2013
85086,BlackMesaModificationTeam,1,2013
85087,"AwesomeGamesStudio,AwesomeGamesStudio",1,2013
85088,"TarsierStudios,DoubleEleven",1,2013
85089,Blit,1,2013
85090,"AsterizmCo.,Ltd",1,2013
85091,"Spike,SpikeChunsoft",2,2013
85092,PuppyPunchProductions,1,2013
85093,Crispy's,1,2013
85094,"RovioMobile,RovioEntertainment",2,2013
85095,"OmegaForce,TecmoKoeiGames",1,2013
85096,DataRealms,1,2013
85097,"Nintendo,HeadstrongGames",1,2013
85098,InstantKingdom,1,2013
85099,DifferentTuna,1,2013
85100,VblankEntertainmentInc.,4,2013
85101,"Cyanide,Spiders",3,2013
85102,ToylogicInc.,1,2013
85103,HammerpointInteractive,1,2013
85104,TornBannerStudios,1,2013
85105,"CompileHeart,GCREST",1,2013
85106,2DawnGames,1,2013
85107,BlackForestGames,2,2013
85108,GiantSparrow,1,2013
85109,Dennaton,1,2013
85110,DangerClose,3,2013
85111,HoneyslugLtd,1,2013
85112,"Playground,PlaygroundGames",2,2013
85113,XDEV,1,2013
85114,ZealGameStudios,1,2013
85115,"Guerrilla,SupermassiveGames",1,2013
85116,GiantsSoftware,3,2013
85117,NorthwayGames,1,2013
85118,"KatauriInteractive,KaturiInteractive",1,2013
85119,ShiverGames,1,2013
85120,MuseGames,1,2013
85121,LukewarmMedia,1,2013
85122,UnknownWorldsEntertainment,1,2013
85123,"Nike,Inc.",1,2013
85124,PhoenixOnlineStudios,4,2013
85125,CherryPopGames,2,2013
85126,JoaoVictordaSilva//LucasRoberto,1,2013
85127,MightandDelight,3,2013
85128,SeriousBrew,1,2013
85129,CleverBeans,1,2013
85130,"MediaMolecule,UnitedFrontGames",1,2013
85131,Ankama,1,2013
85132,StraightRight,1,2013
85133,"PhosphorGamesStudio,LLC",1,2013
85134,TomorrowCorporation,2,2013
85135,"HeavyIronStudios,JunctionPoint",1,2013
85136,"RocksteadyStudios,WBGamesMontreal",1,2013
85137,"IoInteractive,NixxesSoftware",1,2013
85138,"TorusGames,D3Publisher",1,2013
85139,SuperBotEntertainment,1,2013
85140,IonFX,1,2013
85141,OverhaulGames,2,2013
85142,KeenSoftwareHouse,1,2013
85143,DarkValeGames,1,2013
85144,WormwoodStudios,1,2013
85145,StygianSoftware,1,2013
85146,HarvesterGames,1,2013
85147,"VooFooStudios,BossBaddie",1,2013
85148,"AdhesiveGames,ReloadedGames",1,2013
85149,JagexGamesStudio,1,2013
85150,Playerthree,1,2013
85151,HorbergProductions,1,2013
85152,CardboardComputer,3,2013
85153,Allgraf,1,2013
85154,BornReadyGames,2,2013
85155,"NinjaTheory,QLOC",1,2013
85156,"ProjectAces,QLOC",1,2013
85157,GrindingGearGames,1,2013
85158,CriticalStudio,1,2013
85159,XYLAEntertainment,1,2013
85160,EdKeyandDavidKanaga,3,2013
85161,"17Bit,17-Bit",1,2013
85162,"Kalypso,HaemimontGames",2,2013
85163,Demruth,1,2013
85164,AnalgesicProductions,1,2013
85165,TateMultimedia,2,2013
85166,Denby/Raze,1,2013
85167,TyTaylorandMarioCastaneda,1,2013
85168,StarGemInc.,1,2013
85169,Division2,1,2013
85170,NewWorldInteractive,1,2013
85171,I-FRIQIYA,1,2013
85172,Poisoft,1,2013
85173,"Nintendo,SpikeChunsoft",1,2013
85174,ChasingCarrots,1,2013
85175,BlueIsleStudios,1,2013
85176,"FIXKorea,Co.LTD",1,2013
85177,CubeRoots,1,2013
85178,ShiroGames,1,2013
85179,SpaceBulletDynamicsCorporation,1,2013
85180,ArtificeStudio,1,2013
85181,Geniaware,1,2013
85182,"GravityCorporation,Gravity",1,2013
85183,FourDoorLemon,1,2013
85184,"EnsembleStudios,HiddenPathEntertainment",1,2013
85185,Droqen,1,2013
85186,PixelToys,1,2013
85187,SnowbirdGameStudios,1,2013
85188,BossaStudios,1,2013
85189,OldSchoolGames,4,2013
85190,PocketwatchGames,2,2013
85191,ZeroSumGames,1,2013
85192,GreenheartGames,1,2013
85193,"SCEJapanStudio,comcept",1,2013
85194,"NekoEntertainment,Bulkypix",1,2013
85195,EchoPeak,1,2013
85196,LucidGames,1,2013
85197,AbbeyGames,1,2013
85198,Point5Projects,1,2013
85199,"Activision,FirebrandGames",1,2013
85200,SawflyStudios,1,2013
85201,i-illusions,1,2013
85202,AntimatterGames,1,2013
85203,FacepalmGames,1,2013
85204,LogicArtists,1,2013
85205,DONTNODEntertainment,3,2013
85206,Gazillion,1,2013
85207,TomFrancis,1,2013
85208,FallenTreeGames,1,2013
85209,UndeadLabs,2,2013
85210,"UberEntertainment,PlanetaryAnnihilationInc",1,2013
85211,exDream,1,2013
85212,damiansommer,1,2013
85213,BeholdStudios,1,2013
85214,"BlitzGames,DisneyInteractiveStudios",1,2013
85215,"Level5,NATSUMEATARIInc.",1,2013
85216,Team2Bit,1,2013
85217,BrainSlapStudio,1,2013
85218,"Eutechnyx,DeepSilver",2,2013
85219,"AbstractionGames,Dennaton",2,2013
85220,"MonolithSoft,Banpresto",1,2013
85221,ReplayGames,1,2013
85222,CellarDoorGames,1,2013
85223,StrangelandsLtd.,1,2013
85224,"Wargaming.net,PershaStudia",1,2013
85225,L3OInteractive,1,2013
85226,"HighVoltageSoftware,NetherRealmStudios",1,2013
85227,KoolhausGames,1,2013
85228,PDDesignStudioPteLtd,1,2013
85229,SumomGames,1,2013
85230,"Level5,MillenniumKitchen",1,2013
85231,"Vanguard,343Industries",2,2013
85232,MadOrange,1,2013
85233,"TributeGames,TributeGamesInc.",1,2013
85234,JohammTael&MihkelTael,1,2013
85235,HarebrainedSchemesLLC,1,2013
85236,DoubleEleven,2,2013
85237,PwneeStudios,3,2013
85238,Interceptor,1,2013
85239,KochMedia,1,2013
85240,Sparpweed,1,2013
85241,Threaks,1,2013
85242,Image&Form,2,2013
85243,RedgrimAB,1,2013
85244,LucasPope,1,2013
85245,"DerekYu,Mossmouth",1,2013
85246,5-BitsGames,1,2013
85247,BlackpowderGames,1,2013
85248,"FullControlApS,FullControl",1,2013
85249,TheFullbrightCompany,1,2013
85250,Flippfly,1,2013
85251,UbisoftToronto,3,2013
85252,"Mossmouth,BlitWorks",2,2013
85253,AlanHazelden&HarryLee,1,2013
85254,AbstractionGames,1,2013
85255,RedBarrels,1,2013
85256,SantaRagione,1,2013
85257,EndlessFluff,1,2013
85258,GuerillaCambridge,1,2013
85259,"VogsterEntertainment,LLC",1,2013
85260,BlueManchu,1,2013
85261,RobotLovesKitty,1,2013
85262,CrazyVikingStudios,1,2013
85263,VividGames,2,2013
85264,QubicGames,1,2013
85265,FreakZone,1,2013
85266,"Nintendo,HexaDrive",1,2013
85267,SerellanLLC,1,2013
85268,"MicroProse,KungFuFactory",2,2013
85269,CIGames,2,2013
85270,"CurveStudios,superflatgames",2,2013
85271,"BEAUTIFUNGAMESSL,BeautiFunGames",1,2013
85272,HeadupGames,1,2013
85273,"bitComposerGames,bitComposer",1,2013
85274,ORiGOGAMES,1,2013
85275,GripGames,2,2013
85276,PolypusherStudios,1,2013
85277,TOYBOX,1,2013
85278,DaveyWreden,1,2013
85279,MinorKeyGames,1,2013
85280,SeavenStudio,1,2013
85281,"SIMS,RisingStarGames",1,2013
85282,"CyberConnect2,NamcoBandaiGames",1,2013
85283,"EidosMontreal,StraightRight",1,2013
85284,NoumenaProductions,1,2013
85285,BetaDwarf,1,2013
85286,KUNOINTERACTIVE,1,2013
85287,WBGamesMontreal,2,2013
85288,ScientificallyProven,1,2013
85289,"NamcoBandaiGames,MonkeyBarGames",2,2013
85290,ModernDream,1,2013
85291,WalesInteractive,1,2013
85292,GeetaGames,1,2013
85293,UltraRunawayGames,1,2013
85294,Koboldgames,1,2013
85295,MightyRocketStudio,2,2013
85296,DigitalWorksEntertainment,1,2013
85297,"Chucklefish,HopooGames",1,2013
85298,"DoubleEleven,Q-Games",1,2013
85299,TheQuantumAstrophysicistsGuild,1,2013
85300,TheTiniestShark,1,2013
85301,ProxyStudios,1,2013
85302,"Housemarque,XDEV",1,2013
85303,CompulsionGames,2,2013
85304,"Nintendo,SegaSportsR&D",1,2013
85305,GhostGames,4,2013
85306,Zoink!,2,2013
85307,RealtaEntertainmentGroup,1,2013
85308,MercenaryTechnology,1,2013
85309,"Nintendo,NdCube",1,2013
85310,SpearheadGames,1,2013
85311,FishcowStudio,1,2013
85312,IventGames,1,2013
85313,OrthogonalGames,1,2013
85314,"SCEA,HumanatureStudios",1,2013
85315,BeauBlyth,1,2013
85316,"ForeverEntertainmentS.A.,ForeverEntertainment",1,2013
85317,RainGames,1,2013
85318,"nifflas,NifflasGames",1,2013
85319,JasonOda,0,2013
85320,InterdimensionalGamesInc,0,2013
85321,Messhof,0,2013
85322,MindoverMatter,0,2013
85323,UbisoftSofia,0,2013
85324,Stoic,0,2013
85325,TomHegarty,0,2013
85326,LimbicEntertainment,0,2013
85327,PlasticPiranha,0,2013
85328,Artdink,0,2013
85329,"CrystalDynamics,UnitedFrontGames",0,2013
85330,"StrikeVectorTeam,RagequitCorporation",0,2013
85331,JasonRohrer,0,2013
85332,"YoungHorses,Inc",0,2013
85333,"10tonsLtd,10tons",0,2013
85334,VertigoGames,0,2013
85335,"Hitbox,QLOC",0,2013
85336,AstroPort,0,2013
85337,Necrophone,0,2013
85338,"ThreeRings,BandaiNamcoGames",0,2013
85339,SpikeChunsoft,0,2013
85340,LimasseFive,0,2013
85341,ShiningRockSoftware,0,2013
85342,CorecellTechnology,0,2013
85343,"AksysGames,BlackTowerStudios",0,2013
85344,BlooberTeam,0,2013
85345,GoodbyeGalaxyGames,0,2013
85346,TerriblePostureGames,0,2013
85347,"AbstractionGames,RonimoGames",0,2013
85348,"ClimaxStudios,SonyInteractiveEntertainment",0,2013
85349,GameDesignDan,0,2013
85350,RCMADIAX,0,2013
85351,RocketBearGames,0,2013
85352,Simogo,0,2013
85353,Stage2Studios,0,2013
85354,RespawnEntertainment,0,2013
85355,MattThorson,0,2013
85356,SnowedInStudios,0,2013
85357,FunUnitInc,0,2013
85358,Arzest,0,2013
85359,Vlambeer,0,2013
85360,"SparkUnlimited,comcept",0,2013
85361,"XaviantGames,Xaviant",0,2013
85362,Coilworks,0,2013
85363,StudioSaizensen,0,2013
85364,MagicalTimeBean,0,2013
85365,WhitePaperGames,0,2013
85366,"PolytronCorp.,BlitWorks",0,2013
85367,MagikoGaming,0,2013
85368,"CliffhangerProductions,CliffhangerProductions",0,2013
85369,TributeGames,0,2013
85370,ZeniMaxMedia,0,2013
85371,FreeLives,0,2013
85372,"ParadoxInteractive,1C:Ino-Co,Ino-CoPlus",0,2013
85373,DykastLubomir,0,2013
85374,PinkertonRoadStudio,0,2013
85375,InfiniteMonkeys,0,2013
85376,Bplus,0,2013
85377,ParityBit,0,2013
85378,KevinZuhn,0,2013
85379,FinishLineGames,0,2013
85380,PhosfiendSystems,0,2013
85381,ExperienceInc.,0,2013
85382,TrueAxis,0,2013
85383,BigRobotLtd,0,2013
85384,WholeHogGames,0,2013
85385,"SanzaruGames,SanzaruGames,Inc.",0,2013
85386,BigFinishGames,0,2013
85387,StudioPixel,0,2013
85388,osaogames,0,2013
85389,MimimiProductions,0,2013
85390,TerriVellimann,0,2013
85391,DigitalHappiness,0,2013
85392,MachineGames,0,2013
85393,TheGameKitchen,0,2013
85394,VagabondDog,0,2013
85395,TheGameBakers,0,2013
85396,d3tLtd,0,2013
85397,ParadoxNorth,0,2013
85398,NowhereStudios,0,2013
85399,KrillbiteStudio,0,2013
85400,Edelweiss,0,2013
85401,OverTheMoon,0,2013
85402,CarbineStudios,0,2013
85403,Puuba,0,2013
85404,PixelOpus,0,2013
85405,Gojira,0,2013
85406,OoveeGameStudios,0,2013
85407,PasstechGames,0,2013
85408,ApolloSoft,0,2013
85409,HappionLaboratories,0,2013
85410,TheDigitalLounge,0,2013
85411,"Relic,RelicEntertainment",0,2013
85412,HeSaw,0,2013
85413,YachtClubGames,0,2013
85414,MovingPlayer,0,2013
85415,WobblyToothLtd,0,2013
85416,FailbetterGames,0,2013
85417,FuzzyWuzzyGames,0,2013
85418,SandSailorStudio,0,2013
85419,CrunchingKoalas,0,2013
85420,BojanBrbora,0,2013
85421,NightLightInteractive,0,2013
85422,CranberryProduction,0,2013
85423,InfamousQuests,0,2013
85424,JustAPixel,0,2013
85425,Moonshark,0,2013
85426,WizardsoftheCoast,0,2013
85427,ExtendInteractive,0,2013
85428,GalaxyTrail,0,2013
85429,Robotality,0,2013
85430,PyrodactylGames,0,2013
85431,UpperByte,0,2013
85432,MojoBones,0,2013
85433,EclipseGames,0,2013
85434,DevolverDigital,0,2013
85435,Red5Studios,0,2013
85436,Mebius,0,2013
85437,DigitalDreams,0,2013
85438,SpryFox,0,2013
85439,PlayriseEdgeLtd.,0,2013
85440,"DeepSilver,KeenGames",0,2013
85441,CarlosCoronado,0,2013
85442,BedtimeDigitalGames,0,2013
85443,InvestigateNorthAps,0,2013
85444,animdude,0,2013
85445,DinosaurPoloClub,0,2013
85446,"DreadlocksLtd,Dreadlocks",0,2013
85447,PhobosLab,0,2013
85448,1CGameStudios,0,2013
85449,"BandaiNamcoGames,Aquria",0,2013
85450,LOOTEntertainment,0,2013
85451,Dynamighty,0,2013
85452,ZojoiStudios,0,2013
85453,Felistella,0,2013
85454,NineDotsStudio,0,2013
85455,LGKGames,0,2013
85456,3Sprockets,0,2013
85457,"DoloresEntertainmentSL,DoloresEntertainment",0,2013
85458,UrbanGames,0,2013
85459,Cinemax,0,2013
85460,CardboardBoxEntertainment,0,2013
85461,MassCreation,0,2013
85462,XLGAMES,0,2013
85463,Ovosonico,0,2013
85464,"bitComposerEntertainmentAG,bitComposer",0,2013
85465,FLOWCOMBINE,0,2013
85466,NoGoblin,0,2013
85467,WastelandsInteractive,0,2013
85468,ItalicPig,0,2013
85469,CreativeForgeGames,0,2013
85470,WarnerBros.InteractiveEntertainment,0,2013
85471,GreenLavaStudios,0,2013
85472,TheAstronauts,0,2013
85473,InfinitapGames,0,2013
85474,"Housemarque,KnockoutGames",0,2013
85475,Kadokawa,0,2013
85476,MixedBag,0,2013
85477,PlaygroundGames,0,2013
85478,JesseMakkonen,0,2013
85479,PastaGames,0,2013
85480,GrundislavGames,0,2013
85481,TangoGameworks,0,2013
85482,2KAustralia,0,2013
85483,"Tamsoft,MarvelousAQL",0,2013
85484,ForgeReply,0,2013
85485,AquaPlus,0,2013
85486,MobotStudiosLLC,0,2013
85487,Game-Labs,0,2013
85488,MutantGames,0,2013
85489,KillHouseGames,0,2013
85490,SamuraiPunk,0,2013
85491,RedThreadGames,0,2013
85492,"Level5,BrownieBrown",0,2013
85493,BeeTribe,0,2013
85494,"CityInteractive,Deck13",0,2013
85495,"RainbowStudios,NordicGamesPublishing",0,2013
85496,"DimpsCorporation,SCEJapanStudio",0,2013
85497,"BandaiNamcoGames,7thChord",0,2013
85498,"BlackIsleStudios,Beamdog,OverhaulGames",0,2013
85499,CurveDigital,0,2013
85500,"Slitherine,SlitherineGroup",0,2013
85501,SledgehammerGames,0,2013
85502,DigitalConfectioners,0,2013
85503,Meteorise,0,2013
85504,"Ubisoft,UbisoftSanFrancisco",0,2013
85505,BigRedButtonEntertainment,0,2013
85506,7thChord,0,2013
85507,NexusGameStudio,0,2013
85508,Nyamyam,0,2013
85509,NumantianGames,0,2013
85510,"Relic,Sega,RelicEntertainment",0,2013
85511,PhantomCompass,0,2013
85512,UpperOneGames,0,2013
85513,WonderstruckGames,0,2013
85514,"TheLordzGamesStudio,FlashbackGames",0,2013
85515,CanExplode,0,2013
85516,"UbisoftReflections,IvoryTower",0,2013
85517,SwitchbladeMonkeys,0,2013
85518,AnumanInteractive,0,2013
85519,PostModSoftworks,0,2013
85520,DoubleBearProductions,0,2013
85521,"SteelWoolGames,Inc.,SteelWoolGames",0,2013
85522,Popcannibal,0,2013
85523,"NG:DEV.TEAM,KTXSoftware",0,2013
85524,Dingaling,0,2013
85525,BlueBottleGames,0,2013
85526,MetalheadSoftware,0,2013
85527,KunosSimulazioni,0,2013
85528,ChoiceProvisions,0,2013
85529,RodeoGames,0,2013
85530,ACrowdofMonsters,0,2013
85531,GabberGames,0,2013
85532,TreeFortressGames,0,2013
85533,Mages.,0,2013
85534,PsycheStudios,0,2013
85535,IvyGamesLLC,0,2013
85536,Relevo,0,2013
85537,NoBullIntentions,0,2013
85538,MoonbiteGames,0,2013
85539,FocusHomeInteractive,0,2013
85540,MattKap,0,2013
85541,JaywalkersInteractive,0,2013
85542,RedPhantomGames,0,2013
85543,DiscoPixel,0,2013
85544,MoonSpiderStudio,0,2013
85545,MouldyToofStudios,0,2013
85546,DefiantDevelopment,0,2013
85547,MichaelArts,0,2013
85548,RedHerringLabs,0,2013
85549,"ReadyatDawn,SCESantaMonica",0,2013
85550,Lumenoxehf,0,2013
85551,French-Bread,0,2013
85552,"Camouflaj,LLC",0,2013
85553,VD-DEV,0,2013
85554,ConnorUllmann,0,2013
85555,DecoDigital,0,2013
85556,ScottCawthon,0,2013
85557,roll7,0,2013
85558,OSomeStudio,0,2013
85559,PygmyStudio,0,2013
85560,RockPocketGames,0,2013
85561,OhNoo,0,2013
85562,MoonStudios,0,2013
85563,TicTocGames,0,2013
85564,Cornfox&Bros.,0,2013
85565,AnsimuzGames,0,2013
85566,"REDEntertainment,SpikeChunsoft",0,2013
85567,[bracket]games,0,2013
85568,"GearboxSoftware,IronGalaxyStudios",0,2013
85569,TindalosInteractive,0,2013
85570,OwlchemyLabs,0,2013
85571,Dreadbit,0,2013
85572,"FatsharkAB,Fatshark",0,2013
85573,LamplightStudios,0,2013
85574,LifeSparkEntertainment,0,2013
85575,TomHapp,0,2013
85576,DissidentLogic,0,2013
85577,stillalivestudios,0,2013
85578,GrendelGames,0,2013
85579,SubterraneanGames,0,2013
85580,IguanaBee,0,2013
85581,"Ambrella,ThePokemonCompany",0,2013
85582,KnapNokGames,0,2013
85583,FictioramaStudios,0,2013
85584,AcidNerve,0,2013
85585,"WarnerBros.InteractiveEntertainment,NetherRealmStudios",0,2013
85586,VertexPop,0,2013
85587,OstrichBanditos,0,2013
85588,OwlCave,0,2013
85589,"343Industries,VanguardGames",0,2013
85590,ConvoyGames,0,2013
85591,MilkstoneStudios,0,2013
85592,"Ubisoft,ClimaxStudios",0,2013
85593,CowardlyCreations,0,2013
85594,BraceYourselfGames,0,2013
85595,"SQUADTeam,Squad",0,2013
85596,"M2H,BlackmillGames",0,2013
85597,IFGames,0,2013
85598,PabloTesta,0,2013
85599,ClaeysBrothersArts,0,2013
85600,TheArtistocrats,0,2013
85601,PulsetenseGames,0,2013
85602,AtraxGames,0,2013
85603,winterworks,0,2013
85604,RageSquid,0,2013
85605,Swordtales,0,2013
85606,TasharenEntertainment,0,2013
85607,PixelNAUTS,0,2013
85608,EvanTodd,0,2013
85609,FairPlayLabs,0,2013
85610,"PuppyGames,CarbonGames",0,2013
85611,StorminaTeacup,0,2013
85612,GriNMultimedia,0,2013
85613,BigPixelStudios,0,2013
85614,Technocrat,0,2013
85615,UnfinishedPixel,0,2013
85616,ZANDELMEDIA,0,2013
85617,GuruGames,0,2013
85618,PaulCuisset,0,2013
85619,AlanZucconi,0,2013
85620,LuckyPause,0,2013
85621,Frogmind,0,2013
85622,DestructiveCreations,0,2013
85623,MarvelousInc.,0,2013
85624,Cypronia,0,2013
85625,SharkPunch,0,2013
85626,BlackLabGames,0,2013
85627,5pb,0,2013
85628,Nitro+,0,2013
85629,IMGN.PRO,0,2013
85630,PureFPS,0,2013
85631,"SonyOnlineEntertainment,DaybreakGames",0,2013
85632,"RocksteadyStudios,IronGalaxyStudios",0,2013
85633,SamBarlow,0,2013
85634,"BandaiNamcoGames,SpikeChunsoft",0,2013
85635,"CompileHeart,Felistella",0,2013
85636,TomaszWaclawek,0,2013
85637,YanimStudio,0,2013
85638,LOOTInteractive,0,2013
85639,KramsDesign,0,2013
85640,"RideonJapan,Inc.,RideOn",0,2013
85641,timesymmetry,0,2013
85642,AterduxEntertainment,0,2013
85643,PadaoneGames,0,2013
85644,"Psyonix,PanicButton",0,2013
85645,LabZeroGames,0,2013
85646,GatlingGoatStudios,0,2013
85647,"Questionary,Question",0,2013
85648,Ironward,0,2013
85649,GatewayInteractive,0,2013
85650,HyperSloth,0,2013
85651,WholesaleAlgorithms,0,2013
85652,Gambrinous,0,2013
85653,GatoSalvajeStudio,0,2013
85654,Duckbridge,0,2013
85655,MightyRabbitStudios,0,2013
85656,"Tamsoft,D3Publisher",0,2013
85657,"Mediatonic,HatoMoa",0,2013
85658,TrickyPixels,0,2013
85659,Bits&Beasts,0,2013
85660,OXiABGameStudio,0,2013
85661,RuudKoorevaar,0,2013
85662,HaemimontGames,0,2013
85663,FlyingCafeforSemianimals,0,2013
85664,"NeonStudios,Kaiko",0,2013
85665,"NamcoBandaiGames,BandaiNamcoGames,Aquria",0,2013
85666,MetanetSoftwareInc.,0,2013
85667,"Lancarse,FuRyu",0,2013
85668,SizeFiveGames,0,2013
85669,Tangrin,0,2013
85670,ShawnBeck,0,2013
85671,"UppercutGames,UppercutGamesPtyLtd",0,2013
85672,17-Bit,0,2013
85673,NeptuneInteractiveInc.,0,2013
85674,tiger&squid,0,2013
85675,"RareLtd.,CodeMysticsInc.",0,2013
85676,UppercutGamesPtyLtd,0,2013
85677,"DeadMageStudio,DeadMage",0,2013
85678,"WillO'Neill,WZOGames",0,2013
85679,Cross-Product,0,2013
85680,Orann,0,2013
85681,"UbisoftMontpellier,StraightRight",0,2013
85682,FrozenDistrict,0,2013
85683,Morgondag,0,2013
85684,CyberRhinoStudios,0,2013
85685,"GameArts,GungHo,SkyBoxLabs",0,2013
85686,"SplashDamage,TheCoalition",0,2013
85687,PinoklGames,0,2013
85688,"PhosphorGamesStudio,LLC,PhosphorGames",0,2013
85689,"JustAddWater,BossaStudios",0,2013
85690,CalvinoNoirLtd.,0,2013
85691,SkilltreeStudios,0,2013
85692,"BedtimeDigitalGames,LOOTInteractive",0,2013
85693,13AMGames,0,2013
85694,TwiceCircled,0,2013
85695,5LivesStudios,0,2013
85696,ValhallaGameStudios,0,2013
85697,VladimirKudelka,0,2013
85698,THEBROTHERHOOD,0,2013
85699,"KojimaProductions,MobyDickStudio",0,2013
85700,LeagueofGeeks,0,2013
85701,TURBOGUN,0,2013
85702,HammerfallPublishing,0,2013
85703,AsteroidBase,0,2013
85704,TriangleStudios,0,2013
85705,"Tendershoot,AJollyCorpse",0,2013
85706,1337&SenriLLC,0,2013
85707,tobyfox,0,2013
85708,ApeLaw,0,2013
85709,"EASports,EACanada",0,2013
85710,SkyshineGames,0,2013
85711,"Wargaming.net,LestaStudio",0,2013
85712,SelfMadeMiracle,0,2013
85713,VersusEvil,0,2013
85714,GoldenRubyGames,0,2013
85715,WitchBeam,0,2013
85716,FarmerGnome,0,2013
85717,"inkle,CapeGuy",0,2013
85718,"Atlus,DingoInc.",0,2013
85719,ThunderLotusGames,0,2013
85720,PencilTestStudios,0,2013
85721,CatRabbit,0,2013
85722,MidBoss,0,2013
85723,"Sega,French-Bread",0,2013
85724,Mandragora,0,2013
85725,klutzGames,0,2013
85726,SigtrapGames,0,2013
85727,"Nintendo,SkipLtd.",0,2013
85728,Oldblood,0,2013
85729,StillGames,0,2013
85730,"Kylotonn,MilestoneS.r.l",0,2013
85731,StandfastInteractive,0,2013
85732,"CattleCall,FuRyu",0,2013
85733,SingaporeUniversityofTechnologyandDesign,0,2013
85734,Untame,0,2013
85735,Moppin,0,2013
85736,IronTowerStudio,0,2013
85737,KrakenEmpire,0,2013
85738,"LukewarmMedia,Circle5,Circle5Studios",0,2013
85739,Otomate,0,2013
85740,"DoubleDamageGames,Inc.,DoubleDamageGames",0,2013
85741,"TeamPixelPi,PixelPiGames",0,2013
85742,KyyGames,0,2013
85743,ThomasvandenBerg,0,2013
85744,"RealityTwistGmbH,RealityTwist",0,2013
85745,SnapshotGamesInc.,0,2013
85746,"GunfireGames,Kaiko",0,2013
85747,GunfireGames,0,2013
85748,DelveInteractive,0,2013
85749,"IdeaFactory,Otomate",0,2013
85750,"Activision,BehaviourInteractive",0,2013
85751,MichaelToddGames,0,2013
85752,ManaGames,0,2013
85753,"Prope,Kadokawa",0,2013
85754,Nurijoy,0,2013
85755,ChainsawesomeGames,0,2013
85756,"BandaiNamcoGames,Artdink",0,2013
85757,IvoryTower,0,2013
85758,"Racjin,NipponColumbia",0,2013
85759,BitboxLtd.,0,2013
85760,"HighMoonStudios,IronGalaxyStudios",0,2013
85761,BrainseedFactory,0,2013
85762,RogueFactor,0,2013
85763,SileniStudios,0,2013
85764,MuHaGames,0,2013
85765,"SpikeChunsoftCo.Ltd.,SpikeChunsoft",0,2013
85766,"Nintendo,CamelotSoftwarePlanning",0,2013
85767,"5pb,Tenco",0,2013
85768,OnTheMetalLtd,0,2013
85769,"TornBannerStudios,HardsuitLabs",0,2013
85770,"Nintendo,JupiterCorporation",0,2013
85771,"SCESantaMonica,FunBits",0,2013
85772,ValkyrieEntertainment,0,2013
85773,ZeroBitGames,0,2013
85774,Breakfall,0,2013
85775,CHUDCHUDINDUSTRIES,0,2013
85776,NightDiveStudios,0,2013
85777,DeliriumStudios,0,2013
85778,SketchyLogic,0,2013
85779,DanielMullinsGames,0,2013
85780,QUICKTEQUILA,0,2013
85781,LazyBearGames,0,2013
85782,NuminousGames,0,2013
85783,"TheFullbrightCompany,MidnightCity",0,2013
85784,NightSchoolStudio,0,2013
85785,DancingDragongames,0,2013
85786,RimlightStudios,0,2013
85787,"YCJY,YCJYGames",0,2013
85788,AwfullyNiceStudios,0,2013
85789,Bloodirony,0,2013
85790,RedHookStudios,0,2013
