,name,value,date
745,HBStudiosMultimedia,0,1995-01-01
746,MagicPockets,0,1995-01-01
747,EABlackBox,0,1995-01-01
748,TKOSoftware,0,1995-01-01
749,NextEntertainment,0,1995-01-01
750,BeepIndustries,0,1995-01-01
751,NextLevelGames,0,1995-01-01
752,KingoftheJungle,0,1995-01-01
753,MistLand,0,1995-01-01
754,HerInteractive,0,1995-01-01
755,MultimediaIntelligenceTransfer,0,1995-01-01
756,CloverStudio,0,1995-01-01
757,ValuewaveCo.,0,1995-01-01
758,IdolFX,0,1995-01-01
759,SelectiveIntuition,0,1995-01-01
760,FutureGames,0,1995-01-01
761,AsylumEntertainment,0,1995-01-01
762,InfiniteInteractive,0,1995-01-01
763,WildTangent,0,1995-01-01
764,MicroApplication,0,1995-01-01
765,Pyramid,0,1995-01-01
766,Wargaming.net,0,1995-01-01
767,PamDevelopment,0,1995-01-01
768,InfinityWard,0,1995-01-01
769,258ProductionsAB,0,1995-01-01
770,ZoeMode,0,1995-01-01
771,HypnosEntertainment,0,1995-01-01
772,SmallRockets,0,1995-01-01
773,AnimaInteractive,0,1995-01-01
774,Eighting,0,1995-01-01
775,B-Alive,0,1995-01-01
776,Million,0,1995-01-01
777,IllwinterDesignGroup,0,1995-01-01
778,PlasticReality,0,1995-01-01
779,AlphadreamCorporation,0,1995-01-01
780,NetherockLtd.,0,1995-01-01
781,Poponchi,0,1995-01-01
782,UbisoftParis,0,1995-01-01
783,Swingin'Ape,0,1995-01-01
784,PacificCenturyCyberWorks,0,1995-01-01
785,RealtimeAssociates,0,1995-01-01
786,NapsTeam,0,1995-01-01
787,Detalion,0,1995-01-01
788,RapidEyeEntertainment,0,1995-01-01
789,BrownieBrown,0,1995-01-01
790,SensorySweep,0,1995-01-01
791,M4Limited,0,1995-01-01
792,RockstarVienna,0,1995-01-01
793,NexEntertainment,0,1995-01-01
794,NECInterchannel,0,1995-01-01
795,ArtifactEntertainment,0,1995-01-01
796,ThreeRings,0,1995-01-01
797,SNKPlaymore,0,1995-01-01
798,Aspyr,0,1995-01-01
799,Marvelous,0,1995-01-01
800,Pocketeers,0,1995-01-01
801,DiversionsEntertainment,0,1995-01-01
802,PixelMultimedia,0,1995-01-01
803,TurtleRockStudios,0,1995-01-01
804,LSP,0,1995-01-01
805,StormcloudCreations,0,1995-01-01
806,LabRatsGames,0,1995-01-01
807,StarsphereInteractive,0,1995-01-01
808,Interplay,0,1995-01-01
809,G5Software,0,1995-01-01
810,Banpresto,0,1995-01-01
811,EAPhenomic,0,1995-01-01
812,MediaMobsters,0,1995-01-01
813,SteelMonkeys,0,1995-01-01
814,InfernoGames,0,1995-01-01
815,Silvio&GeySavarese,0,1995-01-01
816,EarthlightProductions,0,1995-01-01
817,GeniusSonorityInc.,0,1995-01-01
818,Crytek,0,1995-01-01
819,ArtechStudios,0,1995-01-01
820,GustoGames,0,1995-01-01
821,LegendStudios,0,1995-01-01
822,BratDesigns,0,1995-01-01
823,MagnumGames,0,1995-01-01
824,HexagonEntertainment,0,1995-01-01
825,PeopleCanFly,0,1995-01-01
826,GrasshopperManufacture,0,1995-01-01
827,ParagonStudios,0,1995-01-01
828,CrypticStudios,0,1995-01-01
829,NCSOFT,0,1995-01-01
830,NoiseInc.,0,1995-01-01
831,MisticSoftware,0,1995-01-01
832,PrimalSoftware,0,1995-01-01
833,Zombie,0,1995-01-01
834,MixMax,0,1995-01-01
835,WingsSimulations,0,1995-01-01
836,LexisNumerique,0,1995-01-01
837,FizzFactor,0,1995-01-01
838,Streko-GraphicsInc.,0,1995-01-01
839,K-DLab,0,1995-01-01
840,AwesomeDevelopments,0,1995-01-01
841,BestWay,0,1995-01-01
842,DestroyerStudios,0,1995-01-01
843,Nadeo,0,1995-01-01
844,KumaRealityGames,0,1995-01-01
845,TacticalDevelopment,0,1995-01-01
846,ConfoundingFactor,0,1995-01-01
847,ExientEntertainment,0,1995-01-01
848,SilverWishGames,0,1995-01-01
849,TopHeavyStudios,0,1995-01-01
850,FUNLabs,0,1995-01-01
851,AccessGames,0,1995-01-01
852,Khaeon,0,1995-01-01
853,BlackShipGames,0,1995-01-01
854,Guerrilla,0,1995-01-01
855,EtrangesLibellules,0,1995-01-01
856,BigBlueBox,0,1995-01-01
857,CoyoteDevelopments,0,1995-01-01
858,ChronicLogic,0,1995-01-01
859,Nevrax,0,1995-01-01
860,Suzak,0,1995-01-01
861,PaonCorporation,0,1995-01-01
862,AmazeEntertainment,0,1995-01-01
863,Respondesign,0,1995-01-01
864,Nautilus,0,1995-01-01
865,VenomGames,0,1995-01-01
866,NicelyCrafted,0,1995-01-01
867,BlackElement,0,1995-01-01
868,Revistonic,0,1995-01-01
869,Revistronic,0,1995-01-01
870,FuseGamesLimited,0,1995-01-01
871,Yager,0,1995-01-01
872,Rotobee,0,1995-01-01
873,Playmore,0,1995-01-01
874,BackboneEntertainment,0,1995-01-01
875,TomCreate,0,1995-01-01
876,AtlantisInteractiveEntertainment	,0,1995-01-01
877,AtlantisInteractiveEntertainment,0,1995-01-01
878,SportsInteractive,0,1995-01-01
879,SumoDigital,0,1995-01-01
880,InXileEntertainment,0,1995-01-01
881,SkyworksTechnologies,0,1995-01-01
882,KheopsStudio,0,1995-01-01
883,BlueTongue,0,1995-01-01
884,Kamui,0,1995-01-01
885,MercurySteam,0,1995-01-01
886,GuildSoftware,0,1995-01-01
887,TiltedMill,0,1995-01-01
888,CityInteractive,0,1995-01-01
889,SparkUnlimited,0,1995-01-01
890,GenuineGames,0,1995-01-01
891,Gameloft,0,1995-01-01
892,FarsightStudios,0,1995-01-01
893,Coresoft,0,1995-01-01
894,RazborStudios,0,1995-01-01
895,TheBehemoth,0,1995-01-01
896,MadCatz,0,1995-01-01
897,ToseSoftware,0,1995-01-01
898,BlackHoleGames,0,1995-01-01
899,UbisoftShanghai/Paris,0,1995-01-01
900,LaPlata,0,1995-01-01
901,ChessBase,0,1995-01-01
902,NoiseFactory,0,1995-01-01
903,ObsidianEntertainment,0,1995-01-01
904,HudsonSoft,0,1995-01-01
905,CareerSoft,0,1995-01-01
906,NintendoSoftwareTechnology,0,1995-01-01
907,Tiwak,0,1995-01-01
908,Buddiez,0,1995-01-01
909,GameyusInteractive,0,1995-01-01
910,OrbitalMedia,0,1995-01-01
911,PhoenixGamesStudio,0,1995-01-01
912,SystemSoft,0,1995-01-01
913,Falcom,0,1995-01-01
914,Sonalysts,0,1995-01-01
915,TouchdownEntertainment,0,1995-01-01
916,HumanSoft,0,1995-01-01
917,Mithis/HDInteractive,0,1995-01-01
918,BlueByte,0,1995-01-01
919,NuClearVision,0,1995-01-01
920,BlackHammerGame,0,1995-01-01
921,TeamFusion,0,1995-01-01
922,MicrosoftGameStudiosJapan,0,1995-01-01
923,EugenSystems,0,1995-01-01
924,QEntertainment,0,1995-01-01
925,AsoboStudio,0,1995-01-01
926,InterServInternational,0,1995-01-01
927,DirectActionGames,0,1995-01-01
928,Tranji,0,1995-01-01
929,PositechGames,0,1995-01-01
930,BottleRocketEntertainment,0,1995-01-01
931,AwesomeStudios,0,1995-01-01
932,Hydravision,0,1995-01-01
933,Destineer,0,1995-01-01
934,3DPeople,0,1995-01-01
935,Mitchell,0,1995-01-01
936,ClimaxStudios,0,1995-01-01
937,DoubleFineProductions,0,1995-01-01
938,Blue52,0,1995-01-01
939,ITEMedia,0,1995-01-01
940,CodoGames,0,1995-01-01
941,ArenaNet,0,1995-01-01
942,Pinegrow,0,1995-01-01
943,SimBin,0,1995-01-01
944,SwordfishStudios,0,1995-01-01
945,BattleGoatStudios,0,1995-01-01
946,BrezzaSoft,0,1995-01-01
947,MasterCreating,0,1995-01-01
948,GlyphXGames,0,1995-01-01
949,DeepShadows,0,1995-01-01
950,BlackSeaStudios,0,1995-01-01
951,RoxorGames,0,1995-01-01
952,JuiceGames,0,1995-01-01
953,Youxiland,0,1995-01-01
954,Gamasoft,0,1995-01-01
955,RockstarLeeds,0,1995-01-01
956,LeadPursuit,0,1995-01-01
957,Gust,0,1995-01-01
958,OnNet,0,1995-01-01
959,BuenaVistaInteractive,0,1995-01-01
960,Goshow,0,1995-01-01
961,EagleDynamics,0,1995-01-01
962,ThirdWaveGames,0,1995-01-01
963,HighMoonStudios,0,1995-01-01
964,MasquePublishing,0,1995-01-01
965,AndamiroU.S.A.Corp.,0,1995-01-01
966,BackboneVancouver,0,1995-01-01
967,ActivisionValue,0,1995-01-01
968,AnkamaGames,0,1995-01-01
969,2KSports,0,1995-01-01
970,Ganbarion,0,1995-01-01
971,ShockwaveProductions,0,1995-01-01
972,SidheInteractive,0,1995-01-01
973,TelltaleGames,0,1995-01-01
974,MidwayStudios-LosAngeles,0,1995-01-01
975,GameRepublic,0,1995-01-01
976,QuanticDream,0,1995-01-01
977,CultureBrain,0,1995-01-01
978,MarvelousEntertainment,0,1995-01-01
979,Runtime,0,1995-01-01
980,NeonStudios,0,1995-01-01
981,TinyHeroGameStudios,0,1995-01-01
982,Kylotonn,0,1995-01-01
983,DeadlineGames,0,1995-01-01
984,JapanArtMedia(JAM),0,1995-01-01
985,MindwareStudios,0,1995-01-01
986,Cing,0,1995-01-01
987,IRGurus,0,1995-01-01
988,IRGurusInteractiveLtd.,0,1995-01-01
989,Bec,0,1995-01-01
990,SCEASportsStudio,0,1995-01-01
991,ITL,0,1995-01-01
992,DisneyInteractiveStudios,0,1995-01-01
993,EAMontreal,0,1995-01-01
994,MarkHealey,0,1995-01-01
995,NightRevenge,0,1995-01-01
996,ThinkandFeel,0,1995-01-01
997,WideloadGamesInc.,0,1995-01-01
998,Bullets,0,1995-01-01
999,THQAustralia,0,1995-01-01
1000,HeadfirstProductions,0,1995-01-01
1001,EmpireOxford,0,1995-01-01
1002,BigBlueBubbleInc.,0,1995-01-01
1003,BreakthroughNewMedia,0,1995-01-01
1004,G-Artists,0,1995-01-01
1005,BrainboxGames,0,1995-01-01
1006,AWEGames,0,1995-01-01
1007,EADICE,0,1995-01-01
1008,SavageEntertainment,0,1995-01-01
1009,CiRCLE,0,1995-01-01
1010,Strangelite,0,1995-01-01
1011,Microvision,0,1995-01-01
1012,SoftMax,0,1995-01-01
1013,BattleBorne,0,1995-01-01
1014,CarbonatedGames,0,1995-01-01
1015,PixelStorm,0,1995-01-01
1016,OberonMedia,0,1995-01-01
1017,PopCap,0,1995-01-01
1018,PomPomGames,0,1995-01-01
1019,NinjaBee,0,1995-01-01
1020,Novik&Co,0,1995-01-01
1021,HappyHappening,0,1995-01-01
1022,Cyanide,0,1995-01-01
1023,SilverCreekEntertainment,0,1995-01-01
1024,Magicpot,0,1995-01-01
1025,MileStoneInc.,0,1995-01-01
1026,indieszero,0,1995-01-01
1027,GarageGames,0,1995-01-01
1028,49Games,0,1995-01-01
1029,MonkeyBarGames,0,1995-01-01
1030,StainlessGames,0,1995-01-01
1031,SkipLtd.,0,1995-01-01
1032,Various,0,1995-01-01
1033,SylumEntertainment,0,1995-01-01
1034,Petroglyph,0,1995-01-01
1035,EAChicago,0,1995-01-01
1036,CCR,0,1995-01-01
1037,SCEASanDiegoStudios,0,1995-01-01
1038,KonamiSoftwareShanghai,0,1995-01-01
1039,IdeaFactory,0,1995-01-01
1040,TERMINALStudio,0,1995-01-01
1041,iWin,0,1995-01-01
1042,TomyCorporation,0,1995-01-01
1043,BigbigStudios,0,1995-01-01
1044,Aspect,0,1995-01-01
1045,Nucleosys,0,1995-01-01
1046,SproutGames,0,1995-01-01
1047,TripwireInteractive,0,1995-01-01
1048,VivendiGames,0,1995-01-01
1049,UbisoftQuebec,0,1995-01-01
1050,ReadyatDawn,0,1995-01-01
1051,PrivateMoonStudios,0,1995-01-01
1052,KojimaProductions,0,1995-01-01
1053,TateInteractive,0,1995-01-01
1054,TriSynergy,0,1995-01-01
1055,MAUSSoftware,0,1995-01-01
1056,ElementalGames,0,1995-01-01
1057,RevolutionofStrategy,0,1995-01-01
1058,QueasyGames,0,1995-01-01
1059,KleiEntertainment,0,1995-01-01
1060,Cinemax,0,1995-01-01
1061,RAImages,0,1995-01-01
1062,BurutSoftware,0,1995-01-01
1063,WickedStudios,0,1995-01-01
1064,SixteenTonsEntertainment,0,1995-01-01
1065,AquaPacific,0,1995-01-01
1066,In2Games,0,1995-01-01
1067,PeterStock,0,1995-01-01
1068,Frozenbyte,0,1995-01-01
1069,Crea-Tech,0,1995-01-01
1070,MadMinuteGames,0,1995-01-01
1071,WhiteBirdsProductions,0,1995-01-01
1072,Success,0,1995-01-01
1073,InterActiveVisionGames,0,1995-01-01
1074,LuckyJump,0,1995-01-01
1075,Hypnos,0,1995-01-01
1076,TheCollective,0,1995-01-01
1077,MindControlSoftware,0,1995-01-01
1078,MetropolisSoftware,0,1995-01-01
1079,5000ft,0,1995-01-01
1080,5000ftInc.,0,1995-01-01
1081,LocomotiveGames,0,1995-01-01
1082,Sonnori,0,1995-01-01
1083,M2,0,1995-01-01
1084,CypronStudios,0,1995-01-01
1085,RocksteadyStudios,0,1995-01-01
1086,NamcoBandaiGames,0,1995-01-01
1087,Warashi,0,1995-01-01
1088,BuzzMonkey,0,1995-01-01
1089,IronLoreEntertainment,0,1995-01-01
1090,TargemGames,0,1995-01-01
1091,PlaystosEntertainment,0,1995-01-01
1092,LadyluckDigitalMedia,0,1995-01-01
1093,Outerlight,0,1995-01-01
1094,Crafts&Meister,0,1995-01-01
1095,HitMaker,0,1995-01-01
1096,AGEOD,0,1995-01-01
1097,Flight-Plan,0,1995-01-01
1098,HalfbrickStudios,0,1995-01-01
1099,TTGames,0,1995-01-01
1100,InteractiveBrains,0,1995-01-01
1101,Playlogic,0,1995-01-01
1102,KerberosProductions,0,1995-01-01
1103,VSTEP,0,1995-01-01
1104,BelugaComputer,0,1995-01-01
1105,SmartBombInteractive,0,1995-01-01
1106,TikGames,0,1995-01-01
1107,LLC,0,1995-01-01
1108,ShadowTorStudios,0,1995-01-01
1109,DigitalLeisureInc.,0,1995-01-01
1110,DigitalLeisure,0,1995-01-01
1111,Q-Games,0,1995-01-01
1112,BroadswordInteractive,0,1995-01-01
1113,HimalayaStudios,0,1995-01-01
1114,AnarchyEnterprises,0,1995-01-01
1115,OfficeCreate,0,1995-01-01
1116,h.a.n.d.Inc.,0,1995-01-01
1117,HDInteractive,0,1995-01-01
1118,MostWantedEntertainment,0,1995-01-01
1119,Punchline,0,1995-01-01
1120,Shirogumi,0,1995-01-01
1121,IntiCreates,0,1995-01-01
1122,ChunSoft,0,1995-01-01
1123,MechanicArms,0,1995-01-01
1124,8ing/Raizing,0,1995-01-01
1125,SEKOst,0,1995-01-01
1126,AvalancheStudios,0,1995-01-01
1127,NHNCorporation,0,1995-01-01
1128,IgnitionEntertainment,0,1995-01-01
1129,StrangeFlavour,0,1995-01-01
1130,4JStudios,0,1995-01-01
1131,3GStudios,0,1995-01-01
1132,Agenda,0,1995-01-01
1133,TelenetJapan,0,1995-01-01
1134,Sourcenext,0,1995-01-01
1135,RockstarVancouver,0,1995-01-01
1136,TwoTribes,0,1995-01-01
1137,Apeiron,0,1995-01-01
1138,ProjectAces,0,1995-01-01
1139,BeeWorks,0,1995-01-01
1140,VolatileGames,0,1995-01-01
1141,SuperVillainStudios,0,1995-01-01
1142,FusionsphereSystems,0,1995-01-01
1143,MidwayStudios-Newcastle,0,1995-01-01
1144,oeFun,0,1995-01-01
1145,iNiS,0,1995-01-01
1146,RelatedDesigns,0,1995-01-01
1147,LeftBehindGames,0,1995-01-01
1148,NakedSkyEntertainment,0,1995-01-01
1149,JGIEntertainment,0,1995-01-01
1150,Atlus,0,1995-01-01
1151,SabertoothGames,0,1995-01-01
1152,Interchannel,0,1995-01-01
1153,HuneX,0,1995-01-01
1154,BluepointGames,0,1995-01-01
1155,SquashySoftware,0,1995-01-01
1156,GastronautStudios,0,1995-01-01
1157,MagicWand,0,1995-01-01
1158,SkyRiverStudios,0,1995-01-01
1159,LeviathanGames,0,1995-01-01
1160,RazorbackDevelopments,0,1995-01-01
1161,FirebrandGames,0,1995-01-01
1162,SabarasaEntertainment,0,1995-01-01
1163,Eurocom,0,1995-01-01
1164,NtreevSoft,0,1995-01-01
1165,WanakoStudios,0,1995-01-01
1166,UbisoftCasablanca,0,1995-01-01
1167,ReplayStudios,0,1995-01-01
1168,MoonbyteStudios,0,1995-01-01
1169,BandaiNamcoGames,0,1995-01-01
1170,FullFat,0,1995-01-01
1171,FrontLineStudios,0,1995-01-01
1172,EidosInteractive,0,1995-01-01
1173,SigilGamesOnline,0,1995-01-01
1174,DreamExecution,0,1995-01-01
1175,HighImpactGames,0,1995-01-01
1176,SigmaTeam,0,1995-01-01
1177,Gaia(Sony),0,1995-01-01
1178,RealtimeWorlds,0,1995-01-01
1179,NinjaStudio,0,1995-01-01
1180,KDVGames,0,1995-01-01
1181,ThatGameCompany,0,1995-01-01
1182,CollisionStudios,0,1995-01-01
1183,EmpireInteractive,0,1995-01-01
1184,UbisoftBulgaria,0,1995-01-01
1185,MuzzyLaneSoftware,0,1995-01-01
1186,1C:MaddoxGames,0,1995-01-01
1187,Nobilis,0,1995-01-01
1188,DeepFriedEntertainment,0,1995-01-01
1189,Guppyworks,0,1995-01-01
1190,SegaAM3,0,1995-01-01
1191,1stPlayableProductions,0,1995-01-01
1192,MetamorfStudios,0,1995-01-01
1193,EAJapanStudio,0,1995-01-01
1194,SCSSoftware,0,1995-01-01
1195,BuenaVistaGames,0,1995-01-01
1196,FrictionalGames,0,1995-01-01
1197,SilverbackStudios,0,1995-01-01
1198,SilentGroveStudios,0,1995-01-01
1199,DigitalEmbryo,0,1995-01-01
1200,FuzzyeyesStudio,0,1995-01-01
1201,N-GameStudios,0,1995-01-01
1202,Moss,0,1995-01-01
1203,ConspiracyEntertainment,0,1995-01-01
1204,Battlefront.com,0,1995-01-01
1205,NamcoBandaiGamesAmerica,0,1995-01-01
1206,EKOSoftware,0,1995-01-01
1207,XSGames,0,1995-01-01
1208,HotLavaGames,0,1995-01-01
1209,WorldForge,0,1995-01-01
1210,ZenStudios,0,1995-01-01
1211,MetiaInteractive,0,1995-01-01
1212,ChaosConcept,0,1995-01-01
1213,Lancarse,0,1995-01-01
1214,JCEntertainment,0,1995-01-01
1215,ArtePiazza,0,1995-01-01
1216,SecretStashGames,0,1995-01-01
1217,DREAMONSTUDIO,0,1995-01-01
1218,Foundation9Entertainment,0,1995-01-01
1219,VanillaWare,0,1995-01-01
1220,PlayFirst,0,1995-01-01
1221,GameLab,0,1995-01-01
1222,G.Rev,0,1995-01-01
1223,Turn10,0,1995-01-01
1224,LoadInc.,0,1995-01-01
1225,DigitalSprayStudios,0,1995-01-01
1226,MandelArtPlains,0,1995-01-01
1227,ProvoxGames,0,1995-01-01
1228,BigRedSoftware,0,1995-01-01
1229,TrainwreckStudios,0,1995-01-01
1230,ArtificialStudios,0,1995-01-01
1231,ImmersionSoftware&Graphics,0,1995-01-01
1232,ZoonamiLtd.,0,1995-01-01
1233,FarmindLtd,0,1995-01-01
1234,GlobalA,0,1995-01-01
1235,BlueCastleGames,0,1995-01-01
1236,QuotixSoftware,0,1995-01-01
1237,ArkedoStudio,0,1995-01-01
1238,DefinitiveStudios,0,1995-01-01
1239,SierraOnline,0,1995-01-01
1240,VirtualToys,0,1995-01-01
1241,HiCorp,0,1995-01-01
1242,DestinationSoftware,0,1995-01-01
1243,IMCGames,0,1995-01-01
1244,Epics,0,1995-01-01
1245,ArtefactsStudio,0,1995-01-01
1246,GaiaIndustries,0,1995-01-01
1247,Freeverse,0,1995-01-01
1248,odenisstudio,0,1995-01-01
1249,ImageEpoch,0,1995-01-01
1250,Imageepoch,0,1995-01-01
1251,CoyoteConsole,0,1995-01-01
1252,2KMarin,0,1995-01-01
1253,Llamasoft,0,1995-01-01
1254,Mistwalker,0,1995-01-01
1255,EASaltLake,0,1995-01-01
1256,SproingInteractiveMedia,0,1995-01-01
1257,Sproing,0,1995-01-01
1258,505Games,0,1995-01-01
1259,SCE/WWS,0,1995-01-01
1260,MineLoader,0,1995-01-01
1261,SouthPeakGames,0,1995-01-01
1262,Hyper-Devbox,0,1995-01-01
1263,5THCell,0,1995-01-01
1264,Plato,0,1995-01-01
1265,S&GSoftware,0,1995-01-01
1266,NinjaTheory,0,1995-01-01
1267,Tri-Crescendo,0,1995-01-01
1268,GorillaSystems,0,1995-01-01
1269,Quasar,0,1995-01-01
1270,StrawdogStudios,0,1995-01-01
1271,D3Publisher,0,1995-01-01
1272,BlackLanternStudios,0,1995-01-01
1273,zSlide,0,1995-01-01
1274,SplashDamage,0,1995-01-01
1275,RedTribe,0,1995-01-01
1276,SEGARacingStudio,0,1995-01-01
1277,JapanStudio,0,1995-01-01
1278,SlitherineSoftware,0,1995-01-01
1279,MagellanInteractive,0,1995-01-01
1280,LDW,0,1995-01-01
1281,BigFishGames,0,1995-01-01
1282,HaggardGames,0,1995-01-01
1283,GorillaGames,0,1995-01-01
1284,CycloneZero,0,1995-01-01
1285,GameSauce,0,1995-01-01
1286,GFIRussia,0,1995-01-01
1287,Milestone,0,1995-01-01
1288,GrandprixInc.,0,1995-01-01
1289,SkyFallen,0,1995-01-01
1290,AlchemicProductions,0,1995-01-01
1291,RenegadeKid,0,1995-01-01
1292,SiriusGames,0,1995-01-01
1293,RockstarLondon,0,1995-01-01
1294,CDProjektRedStudio,0,1995-01-01
1295,MacPlay,0,1995-01-01
1296,RelentlessSoftware,0,1995-01-01
1297,DisneyOnline,0,1995-01-01
1298,FlagshipStudios,0,1995-01-01
1299,Yuke'sCompanyofAmerica,0,1995-01-01
1300,BeautifulGameStudios,0,1995-01-01
1301,SlantSix,0,1995-01-01
1302,ScreenlifeGames,0,1995-01-01
1303,ZoetropeInteractive,0,1995-01-01
1304,TTFusion,0,1995-01-01
1305,SegaSportsR&D,0,1995-01-01
1306,AtomicElbow,0,1995-01-01
1307,ClockStoneSoftware,0,1995-01-01
1308,Ino-Co,0,1995-01-01
1309,1C:Ino-Co,0,1995-01-01
1310,RedLynx,0,1995-01-01
1311,OtherOceanInteractive,0,1995-01-01
1312,S-Neo,0,1995-01-01
1313,FountainheadEntertainment,0,1995-01-01
1314,FrozenCodebase,0,1995-01-01
1315,System3,0,1995-01-01
1316,TheGameFactory,0,1995-01-01
1317,SantaCruzGames,0,1995-01-01
1318,ChairEntertainment,0,1995-01-01
1319,Tenyo,0,1995-01-01
1320,Vertex4,0,1995-01-01
1321,BitBlot,0,1995-01-01
1322,NikitovaGames,0,1995-01-01
1323,KeenGames,0,1995-01-01
1324,Blueside,0,1995-01-01
1325,Interchannel-Holon,0,1995-01-01
1326,DigitalWhip,0,1995-01-01
1327,LestaStudio,0,1995-01-01
1328,HexaDrive,0,1995-01-01
1329,IroncladGames,0,1995-01-01
1330,OmiyaSoft,0,1995-01-01
1331,Jamsworks,0,1995-01-01
1332,PropagandaGames,0,1995-01-01
1333,EatSleepPlay,0,1995-01-01
1334,W!Games,0,1995-01-01
1335,VoidStarCreations,0,1995-01-01
1336,UbisoftAnnecy,0,1995-01-01
1337,BackboneCharlottetown,0,1995-01-01
1338,BestGameEver.com,0,1995-01-01
1339,Amble,0,1995-01-01
1340,SlickEntertainment,0,1995-01-01
1341,KaosStudios,0,1995-01-01
1342,TakaraTomy,0,1995-01-01
1343,Agetec,0,1995-01-01
1344,DarklingRoom,0,1995-01-01
1345,SanzaruGames,0,1995-01-01
1346,Otaboo,0,1995-01-01
1347,Headlock,0,1995-01-01
1348,A.C.R.O.N.Y.M.Games,0,1995-01-01
1349,BigJohnGames,0,1995-01-01
1350,PolluxGamelabs,0,1995-01-01
1351,CohortStudios,0,1995-01-01
1352,PompomSoftware,0,1995-01-01
1353,UnicornGamesStudio,0,1995-01-01
1354,ArcadeMoon,0,1995-01-01
1355,KoeiCanada,0,1995-01-01
1356,SlapdashGames,0,1995-01-01
1357,CompileHeart,0,1995-01-01
1358,Dreamcatcher,0,1995-01-01
1359,HouseofTales,0,1995-01-01
1360,Examu,0,1995-01-01
1361,InLightEntertainment,0,1995-01-01
1362,SierraOnlineShanghai,0,1995-01-01
1363,Gameinvest,0,1995-01-01
1364,SeedStudios,0,1995-01-01
1365,Lda,0,1995-01-01
1366,NuevoRetroGames,0,1995-01-01
1367,Virtuos,0,1995-01-01
1368,HiddenPathEntertainment,0,1995-01-01
1369,Nnooo,0,1995-01-01
1370,XGenStudios,0,1995-01-01
1371,HopliteResearch,0,1995-01-01
1372,FallLineStudio,0,1995-01-01
1373,EpicenterStudios,0,1995-01-01
1374,HotheadGames,0,1995-01-01
1375,UbisoftBarcelona,0,1995-01-01
1376,UbisoftReflections,0,1995-01-01
1377,AbsolutistLtd,0,1995-01-01
1378,Absolutist,0,1995-01-01
1379,DemiurgeStudios,0,1995-01-01
1380,Route24,0,1995-01-01
1381,DigitalBuilders,0,1995-01-01
1382,SpiderMonk,0,1995-01-01
1383,BackboneEmeryville,0,1995-01-01
1384,Mekensleep,0,1995-01-01
1385,Voltex,0,1995-01-01
1386,WorkJam,0,1995-01-01
1387,EidosSweden,0,1995-01-01
1388,LiquidDragonStudios,0,1995-01-01
1389,FAKTSoftware,0,1995-01-01
1390,HellbentGames,0,1995-01-01
1391,Vanguard,0,1995-01-01
1392,Braingame,0,1995-01-01
1393,TorpexGamesLLC,0,1995-01-01
1394,Mastiff,0,1995-01-01
1395,8bitGames,0,1995-01-01
1396,OxygenInteractive,0,1995-01-01
1397,LittleBoyGames,0,1995-01-01
1398,ProjectSoul,0,1995-01-01
1399,FreeStyleGames,0,1995-01-01
1400,Psyonix,0,1995-01-01
1401,NumberNoneInc.,0,1995-01-01
1402,DialogueDesign,0,1995-01-01
1403,GhostfireGames,0,1995-01-01
1404,AlcachofaSoft,0,1995-01-01
1405,MetanetSoftwareInc.,0,1995-01-01
1406,SilverBirchStudios,0,1995-01-01
1407,SonicPowered,0,1995-01-01
1408,Ivolgamus,0,1995-01-01
1409,PhantomeryInteractive,0,1995-01-01
1410,Skonec,0,1995-01-01
1411,BlazingLizard,0,1995-01-01
1412,CrunchTimeGames,0,1995-01-01
1413,EmptyClipStudios,0,1995-01-01
1414,LargeAnimal,0,1995-01-01
1415,AIFactory,0,1995-01-01
1416,RubiconDevelopmentLtd.,0,1995-01-01
1417,EAMythic,0,1995-01-01
1418,SmackDownProductions,0,1995-01-01
1419,BlackRockStudio,0,1995-01-01
1420,TaleworldsEntertainment,0,1995-01-01
1421,Good-Feel,0,1995-01-01
1422,2XLGames,0,1995-01-01
1423,Tenky,0,1995-01-01
1424,KatauriInteractive,0,1995-01-01
1425,Machatin,0,1995-01-01
1426,XPECEntertainmentInc.,0,1995-01-01
1427,K2,0,1995-01-01
1428,ArberthStudios,0,1995-01-01
1429,TheGamesCompany,0,1995-01-01
1430,JupiterMultimedia,0,1995-01-01
1431,2DBoy,0,1995-01-01
1432,CertainAffinity,0,1995-01-01
1433,EABrightLight,0,1995-01-01
1434,Meridian4,0,1995-01-01
1435,MediaMolecule,0,1995-01-01
1436,VenanEntertainment,0,1995-01-01
1437,CashmereProd.,0,1995-01-01
1438,BethesdaGameStudios,0,1995-01-01
1439,RudolfKremers,0,1995-01-01
1440,AlexMay,0,1995-01-01
1441,AQInteractive,0,1995-01-01
1442,IsopodLabs,0,1995-01-01
1443,EnjoyUpGames,0,1995-01-01
1444,CreaturesInc.,0,1995-01-01
1445,NavarreCorp,0,1995-01-01
1446,Vogster,0,1995-01-01
1447,EAVancouver,0,1995-01-01
1448,CookingMamaLimited,0,1995-01-01
1449,BuzzMonkeySoftware,0,1995-01-01
1450,NovaleafGameStudios,0,1995-01-01
1451,BarkersCrestStudios,0,1995-01-01
1452,TrineGames,0,1995-01-01
1453,CerasusMedia,0,1995-01-01
1454,PiecesInteractive,0,1995-01-01
1455,Sandblast,0,1995-01-01
